--- Startup times for process: Primary (or UI client) ---

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
057.969  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
057.971  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
057.991  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
057.993  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
057.995  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
057.999  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.000  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.002  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.004  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.006  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.008  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.009  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.010  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.012  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.014  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.016  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.017  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim:1
058.093  000.075  000.075: require('sniprun.display')
058.098  000.449  000.067: sourcing /Users/louishuyng/.local/share/nvim/lazy/sniprun/plugin/sniprun.vim
058.099  000.476  000.027: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.102  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.106  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.123  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.126  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.129  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.131  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.134  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.136  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.140  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.142  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.149  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.173  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.177  000.003  000.003: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.179  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.181  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.182  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.183  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.185  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.187  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.188  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.190  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.191  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.194  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.196  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.197  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.228  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.234  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.616  000.381  000.381: require('mini.ai')
058.862  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
058.867  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
059.134  000.264  000.264: require('oil')
059.229  000.090  000.090: require('oil.ringbuf')
059.313  000.083  000.083: require('oil.config')
059.737  000.066  000.066: require('oil.log')
059.754  000.148  000.082: require('oil.fs')
059.969  000.108  000.108: require('oil.constants')
059.988  000.233  000.125: require('oil.util')
060.543  000.254  000.254: sourcing /Users/louishuyng/.local/share/nvim/lazy/ctrlsf.vim/autoload/ctrlsf/backend.vim
060.784  000.682  000.428: sourcing /Users/louishuyng/.local/share/nvim/lazy/ctrlsf.vim/plugin/ctrlsf.vim
060.786  000.714  000.032: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
060.792  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
060.807  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
061.427  000.088  000.088: require('nvim-biscuits.utils')
061.493  000.065  000.065: require('nvim-biscuits.config')
061.630  000.071  000.071: require('nvim-biscuits.languages.html')
061.694  000.063  000.063: require('nvim-biscuits.languages.vue')
061.758  000.064  000.064: require('nvim-biscuits.languages.javascript')
061.821  000.061  000.061: require('nvim-biscuits.languages.python')
061.822  000.328  000.069: require('nvim-biscuits.languages')
061.877  000.055  000.055: require('vendor.parse')
061.880  000.910  000.374: require('nvim-biscuits')
061.887  000.928  000.019: sourcing /Users/louishuyng/.local/share/nvim/lazy/nvim-biscuits/plugin/nvim-biscuits.vim
061.889  000.975  000.047: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
061.893  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
061.897  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
062.522  000.494  000.494: require('cmp.utils.api')
062.701  000.089  000.089: require('cmp.types.cmp')
062.986  000.181  000.181: require('cmp.utils.misc')
063.057  000.355  000.173: require('cmp.types.lsp')
063.188  000.130  000.130: require('cmp.types.vim')
063.189  000.666  000.092: require('cmp.types')
063.287  000.098  000.098: require('cmp.utils.highlight')
063.523  000.131  000.131: require('cmp.utils.debug')
063.528  000.240  000.109: require('cmp.utils.autocmd')
063.843  000.007  000.007: sourcing nvim_exec2() called at /Users/louishuyng/.local/share/nvim/lazy/nvim-cmp/plugin/cmp.lua:0
063.844  001.854  000.350: sourcing /Users/louishuyng/.local/share/nvim/lazy/nvim-cmp/plugin/cmp.lua
063.846  001.883  000.029: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
063.852  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
063.869  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
064.056  000.016  000.016: sourcing /Users/louishuyng/.local/share/nvim/lazy/todo-comments.nvim/plugin/todo.vim
064.057  000.049  000.032: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
064.060  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
064.078  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
064.799  000.166  000.166: require('todo-comments.util')
064.802  000.314  000.148: require('todo-comments.config')
064.921  000.065  000.065: require('todo-comments.highlight')
064.923  000.120  000.054: require('todo-comments.jump')
064.924  000.697  000.263: require('todo-comments')
064.963  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
064.969  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
065.457  000.209  000.209: require('gitsigns')
065.592  000.118  000.118: require('gitsigns.highlight')
065.664  000.058  000.058: require('gitsigns.debug.log')
065.740  000.076  000.076: require('gitsigns.config')
066.014  000.046  000.046: require('gitsigns.debounce')
066.018  000.796  000.289: sourcing /Users/louishuyng/.local/share/nvim/lazy/gitsigns.nvim/plugin/gitsigns.lua
066.020  000.832  000.036: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
066.045  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
066.049  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
066.473  000.049  000.049: require('render-markdown.config.injections')
066.520  000.045  000.045: require('render-markdown.config.patterns')
066.566  000.046  000.046: require('render-markdown.config.anti_conceal')
066.611  000.044  000.044: require('render-markdown.config.padding')
066.657  000.046  000.046: require('render-markdown.config.latex')
066.701  000.043  000.043: require('render-markdown.config.on')
066.751  000.050  000.050: require('render-markdown.config.completions')
066.808  000.055  000.055: require('render-markdown.config.heading')
066.854  000.045  000.045: require('render-markdown.config.paragraph')
066.902  000.048  000.048: require('render-markdown.config.code')
066.946  000.043  000.043: require('render-markdown.config.dash')
066.988  000.042  000.042: require('render-markdown.config.document')
067.034  000.045  000.045: require('render-markdown.config.bullet')
067.079  000.045  000.045: require('render-markdown.config.checkbox')
067.123  000.043  000.043: require('render-markdown.config.quote')
067.170  000.046  000.046: require('render-markdown.config.pipe_table')
067.224  000.054  000.054: require('render-markdown.config.callout')
067.275  000.050  000.050: require('render-markdown.config.link')
067.318  000.042  000.042: require('render-markdown.config.sign')
067.361  000.043  000.043: require('render-markdown.config.inline_highlight')
067.404  000.043  000.043: require('render-markdown.config.indent')
067.448  000.043  000.043: require('render-markdown.config.html')
067.498  000.050  000.050: require('render-markdown.config.win_options')
067.551  000.052  000.052: require('render-markdown.config.overrides')
067.600  000.048  000.048: require('render-markdown.config.handlers')
067.601  001.413  000.253: require('render-markdown')
067.661  000.059  000.059: require('render-markdown.lib.presets')
067.783  000.055  000.055: require('render-markdown.lib.compat')
067.840  000.056  000.056: require('render-markdown.lib.env')
068.041  000.050  000.050: require('render-markdown.lib.str')
068.043  000.099  000.049: require('render-markdown.lib.line')
068.092  000.049  000.049: require('render-markdown.lib.resolved')
068.141  000.048  000.048: require('render-markdown.lib.iter')
068.142  000.248  000.052: require('render-markdown.lib.config')
068.144  000.299  000.051: require('render-markdown.state')
068.282  000.055  000.055: require('render-markdown.core.log')
068.429  000.045  000.045: require('render-markdown.request.callout')
068.476  000.046  000.046: require('render-markdown.request.checkbox')
068.528  000.051  000.051: require('render-markdown.request.conceal')
068.577  000.049  000.049: require('render-markdown.request.offset')
068.623  000.045  000.045: require('render-markdown.request.used')
068.724  000.054  000.054: require('render-markdown.lib.node')
068.775  000.050  000.050: require('render-markdown.lib.range')
068.776  000.153  000.049: require('render-markdown.request.view')
068.778  000.444  000.055: require('render-markdown.request.context')
068.827  000.049  000.049: require('render-markdown.lib.marks')
068.879  000.051  000.051: require('render-markdown.core.ts')
068.880  000.598  000.053: require('render-markdown.handler.html')
068.981  000.051  000.051: require('render-markdown.lib.indent')
068.983  000.102  000.051: require('render-markdown.handler.latex')
069.031  000.048  000.048: require('render-markdown.handler.markdown')
069.079  000.047  000.047: require('render-markdown.handler.markdown_inline')
069.080  000.936  000.086: require('render-markdown.core.handlers')
069.238  000.046  000.046: require('render-markdown.lib.decorator')
069.285  000.046  000.046: require('render-markdown.lib.extmark')
069.289  000.150  000.058: require('render-markdown.core.ui')
069.293  000.207  000.057: require('render-markdown.core.manager')
069.417  000.070  000.070: require('render-markdown.integ.source')
069.419  000.119  000.050: require('render-markdown.integ.blink')
069.480  000.060  000.060: require('render-markdown.core.colors')
069.625  000.048  000.048: require('render-markdown.api')
069.626  000.100  000.052: require('render-markdown.core.command')
069.664  003.509  000.205: sourcing /Users/louishuyng/.local/share/nvim/lazy/render-markdown.nvim/plugin/render-markdown.lua
069.667  003.539  000.030: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
069.671  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
069.675  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
069.973  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
069.979  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
070.161  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
070.189  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
070.763  000.044  000.044: require('luasnip.util.types')
070.764  000.110  000.065: require('luasnip.util.ext_opts')
070.922  000.052  000.052: require('luasnip.util.lazy_table')
070.971  000.048  000.048: require('luasnip.extras.filetype_functions')
070.974  000.162  000.062: require('luasnip.default_config')
070.975  000.210  000.048: require('luasnip.session')
070.977  000.594  000.273: require('luasnip.config')
071.146  000.043  000.043: require('luasnip.util.vimversion')
071.148  000.098  000.055: require('luasnip.util.util')
071.255  000.048  000.048: require('luasnip.nodes.key_indexer')
071.301  000.045  000.045: require('luasnip.util.feedkeys')
071.303  000.155  000.062: require('luasnip.nodes.util')
071.395  000.043  000.043: require('luasnip.session.snippet_collection.source')
071.440  000.044  000.044: require('luasnip.util.table')
071.482  000.041  000.041: require('luasnip.util.auto_table')
071.484  000.180  000.052: require('luasnip.session.snippet_collection')
071.630  000.045  000.045: require('luasnip.util.select')
071.670  000.040  000.040: require('luasnip.util.time')
072.028  000.498  000.413: require('luasnip.util._builtin_vars')
072.178  000.694  000.195: require('luasnip.util.environ')
072.229  000.050  000.050: require('luasnip.util.extend_decorator')
072.341  000.065  000.065: require('luasnip.util.path')
072.459  000.065  000.065: require('luasnip.util.log')
072.461  000.120  000.055: require('luasnip.loaders.util')
072.506  000.044  000.044: require('luasnip.loaders.data')
072.567  000.061  000.061: require('luasnip.loaders.fs_watchers')
072.569  000.339  000.050: require('luasnip.loaders')
072.577  001.599  000.082: require('luasnip')
072.605  002.318  000.126: sourcing /Users/louishuyng/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.lua
072.606  002.352  000.034: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
072.657  000.017  000.017: sourcing /Users/louishuyng/.local/share/nvim/lazy/LuaSnip/plugin/luasnip.vim
072.658  000.046  000.030: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
072.660  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
072.665  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
072.772  000.046  000.046: require('luasnip.session.enqueueable_operations')
073.254  000.081  000.081: require('luasnip.util.events')
073.258  000.139  000.058: require('luasnip.nodes.node')
073.343  000.084  000.084: require('luasnip.nodes.insertNode')
073.406  000.062  000.062: require('luasnip.nodes.textNode')
073.459  000.051  000.051: require('luasnip.util.mark')
073.505  000.046  000.046: require('luasnip.util.pattern_tokenizer')
073.554  000.048  000.048: require('luasnip.util.dict')
074.751  001.149  001.149: require('luasnip.util.jsregexp')
074.752  001.197  000.048: require('luasnip.nodes.util.trig_engines')
074.775  001.956  000.328: require('luasnip.nodes.snippet')
074.950  000.055  000.055: require('luasnip.util.parser.neovim_ast')
075.002  000.052  000.052: require('luasnip.util.str')
075.413  000.409  000.409: require('luasnip.util.jsregexp')
075.473  000.059  000.059: require('luasnip.util.directed_graph')
075.475  000.637  000.062: require('luasnip.util.parser.ast_utils')
075.536  000.060  000.060: require('luasnip.nodes.functionNode')
075.632  000.096  000.096: require('luasnip.nodes.choiceNode')
075.699  000.066  000.066: require('luasnip.nodes.dynamicNode')
075.748  000.049  000.049: require('luasnip.util.functions')
075.751  000.975  000.068: require('luasnip.util.parser.ast_parser')
075.867  000.115  000.115: require('luasnip.util.parser.neovim_parser')
075.870  003.097  000.052: require('luasnip.util.parser')
075.920  000.049  000.049: require('luasnip.nodes.snippetProxy')
076.012  000.090  000.090: require('luasnip.util.jsonc')
076.112  000.049  000.049: require('luasnip.nodes.duplicate')
076.113  000.100  000.051: require('luasnip.loaders.snippet_cache')
076.119  003.452  000.070: require('luasnip.loaders.from_vscode')
080.116  000.097  000.097: require('luasnip.nodes.multiSnippet')
083.262  000.059  000.059: require('diffview.lazy')
083.524  000.075  000.075: require('diffview.ffi')
083.586  000.062  000.062: require('diffview.oop')
083.596  000.230  000.094: require('diffview.async')
083.738  000.135  000.135: require('diffview.utils')
083.830  000.055  000.055: require('diffview.mock')
083.840  000.564  000.145: require('diffview.logger')
083.923  000.077  000.077: require('diffview.control')
084.010  000.079  000.079: require('diffview.events')
084.013  001.020  000.240: require('diffview.bootstrap')
084.027  001.068  000.049: sourcing /Users/louishuyng/.local/share/nvim/lazy/diffview.nvim/plugin/diffview.lua
084.030  001.103  000.034: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.036  000.002  000.002: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.042  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.263  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.267  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.420  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.424  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.578  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.583  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.739  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.744  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.941  000.129  000.129: sourcing /Users/louishuyng/.local/share/nvim/lazy/telescope.nvim/plugin/telescope.lua
084.942  000.155  000.026: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.944  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
084.949  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
085.212  000.032  000.032: sourcing /Users/louishuyng/.local/share/nvim/lazy/fzf-lua/plugin/fzf-lua.lua
085.213  000.057  000.025: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
085.216  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
085.221  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
085.319  000.046  000.046: sourcing /Users/louishuyng/.local/share/nvim/lazy/neogit/plugin/neogit.lua
085.321  000.076  000.030: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
085.323  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
085.330  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
085.501  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
085.506  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
085.929  000.421  000.421: require('mini.surround')
086.703  000.113  000.113: require('Comment.config')
087.115  000.305  000.305: require('Comment.ft')
087.123  000.419  000.114: require('Comment.utils')
087.229  000.105  000.105: require('Comment.opfunc')
087.342  000.113  000.113: require('Comment.extra')
087.348  001.057  000.307: require('Comment.api')
087.385  001.149  000.092: sourcing /Users/louishuyng/.local/share/nvim/lazy/Comment.nvim/plugin/Comment.lua
087.386  001.177  000.028: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
087.389  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
087.404  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
087.456  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
087.463  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
087.693  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
087.706  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
087.915  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
087.928  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
088.787  000.378  000.378: require('plenary.bit')
088.954  000.166  000.166: require('plenary.functional')
088.994  000.760  000.216: require('plenary.path')
088.995  001.056  000.295: require('git-worktree.hooks')
089.078  000.083  000.083: require('git-worktree.config')
089.120  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
089.124  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
089.499  000.020  000.020: sourcing /Users/louishuyng/.local/share/nvim/lazy/nvim-web-devicons/plugin/nvim-web-devicons.vim
089.500  000.051  000.031: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
089.502  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
089.507  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
089.701  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
089.704  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
089.911  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
089.915  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
090.254  000.291  000.291: require('aerial')
090.483  000.080  000.080: sourcing /Users/louishuyng/.local/share/nvim/lazy/undotree/plugin/undotree.vim
090.484  000.107  000.028: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
090.486  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
090.489  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
090.880  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
090.884  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
091.100  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
091.104  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
091.186  000.038  000.038: sourcing /Users/louishuyng/.local/share/nvim/lazy/neotest/plugin/neotest.lua
091.187  000.065  000.027: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
091.189  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
091.193  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
091.463  000.036  000.036: sourcing /Users/louishuyng/.local/share/nvim/lazy/neo-tree.nvim/plugin/neo-tree.lua
091.464  000.063  000.027: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
091.466  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
091.470  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
091.732  000.247  000.247: require('neo-tree')
091.768  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
091.772  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
092.071  000.283  000.283: require('catppuccin')
092.188  000.050  000.050: require('catppuccin.lib.hashing')
092.297  000.052  000.052: require('catppuccin.palettes')
092.356  000.058  000.058: require('catppuccin.palettes.mocha')
092.783  000.256  000.256: require('snacks')
092.784  000.278  000.021: sourcing /Users/louishuyng/.local/share/nvim/lazy/snacks.nvim/plugin/snacks.lua
092.785  000.304  000.027: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
092.787  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
092.791  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
093.032  000.152  000.152: sourcing /Users/louishuyng/.local/share/nvim/lazy/vim-multiple-cursors/plugin/multiple_cursors.vim
093.034  000.178  000.026: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
093.036  000.001  000.001: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
093.040  000.000  000.000: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
093.155  000.052  000.052: sourcing /Users/louishuyng/.config/nvim/plugin/cool.vim
093.156  000.080  000.028: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
093.213  000.005  000.005: sourcing /Users/louishuyng/.config/nvim/plugin/gotowindow.vim
093.214  000.030  000.026: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
093.251  000.005  000.005: sourcing /Users/louishuyng/.config/nvim/plugin/openurl.vim
093.252  000.030  000.024: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
093.376  000.033  000.033: sourcing /opt/homebrew/Cellar/neovim/0.11.3/share/nvim/runtime/plugin/editorconfig.lua
093.377  000.063  000.030: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
093.429  000.028  000.028: sourcing /opt/homebrew/Cellar/neovim/0.11.3/share/nvim/runtime/plugin/man.lua
093.430  000.051  000.023: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
093.460  000.005  000.005: sourcing /opt/homebrew/Cellar/neovim/0.11.3/share/nvim/runtime/plugin/matchit.vim
093.461  000.029  000.024: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
093.490  000.006  000.006: sourcing /opt/homebrew/Cellar/neovim/0.11.3/share/nvim/runtime/plugin/matchparen.vim
093.492  000.030  000.024: sourcing nvim_exec2() called at /Users/louishuyng/.config/nvim/init.lua:0
